Hours
1	26	5	0	0	0	1
2	4	5	0	0	0	1
3	5	5	0	0	0	1
4	3	5	0	0	0	1
5	22	5	0	0	0	1
6	7	5	0	0	0	1
7	7	5	0	0	0	1
8	4	5	0	0	0	1
9	3	5	0	0	0	1
10	3	5	0	0	0	1
11	2	5	0	0	0	1
